id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	10	11	1	0	11	10	10
14	0	264	323	324	1	0	60	59	59
4	0	68	104	461	115	5	393	273	36
23	0	503	565	608	43	0	105	62	62
17	0	339	503	705	85	3	366	278	164
5	0	98	796	810	14	0	712	698	698
22	0	502	879	893	14	0	391	377	377
20	0	382	855	905	16	1	523	506	473
24	0	506	715	1047	32	6	541	503	209
3	0	52	62	1071	60	7	1019	952	10
28	0	566	639	1131	57	8	565	500	73
7	0	128	186	1145	22	2	1017	993	58
18	0	358	417	1185	16	2	827	809	59
12	0	248	1155	1198	8	1	950	941	907
27	0	560	1223	1239	16	0	679	663	663
13	0	250	1315	1332	17	0	1082	1065	1065
26	0	558	915	1348	30	3	790	757	357
11	0	230	252	1365	68	1	1135	1066	22
19	0	364	1375	1382	7	0	1018	1011	1011
25	0	524	1409	1426	17	0	902	885	885
16	0	291	334	1437	29	3	1146	1114	43
15	0	266	471	1455	30	1	1189	1158	205
2	0	35	45	1474	15	3	1439	1421	10
29	0	609	651	1524	43	1	915	871	42
9	0	140	199	1568	78	2	1428	1348	59
8	0	130	1723	1842	61	1	1712	1650	1593
6	0	113	1578	1894	84	7	1781	1690	1465
21	0	473	1208	1948	53	5	1475	1417	735
30	0	682	728	2189	84	9	1507	1414	46
10	0	192	428	2229	176	20	2037	1841	236
0	0	0	0	2229	-23	0	2229	2252	0
