id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	6	28	63	400	260	2	372	110	35
4	3	61	434	874	96	6	813	711	373
5	14	62	924	948	24	0	886	862	862
3	3	58	423	1105	150	14	1047	883	365
1	2	0	10	1116	158	29	1116	929	10
6	10	73	1032	1128	28	1	1055	1026	959
8	2	91	1155	1495	66	10	1404	1328	1064
11	8	138	1372	1743	137	11	1605	1457	1234
9	5	97	1258	1873	117	15	1776	1644	1161
12	5	160	1776	1952	27	3	1792	1762	1616
13	7	170	1810	1973	45	2	1803	1756	1640
16	10	233	2007	2110	59	1	1877	1817	1774
14	4	193	1906	2123	43	4	1930	1883	1713
15	4	231	1996	2135	4	2	1904	1898	1765
17	4	236	2145	2395	39	5	2159	2115	1909
18	6	239	2161	2409	51	5	2170	2114	1922
20	8	272	2419	2471	4	1	2199	2194	2147
22	5	282	2481	2570	15	2	2288	2271	2199
23	5	283	2503	2641	37	5	2358	2316	2220
25	8	289	2663	2765	33	2	2476	2441	2374
24	4	285	2537	2862	100	12	2577	2465	2252
10	8	132	1292	3037	117	6	2905	2782	1160
19	4	250	2172	3100	142	11	2850	2697	1922
21	4	281	2432	3299	70	15	3018	2933	2151
7	1	89	1138	3383	121	16	3294	3157	1049
0	0	0	0	3383	-50	0	3383	3433	0
