id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
8	5	38	193	198	5	0	160	155	155
11	4	64	280	358	19	4	294	271	216
15	3	102	370	412	31	2	310	277	268
20	5	172	457	463	6	0	291	285	285
27	4	258	551	585	18	1	327	308	293
30	3	270	590	606	8	2	336	326	320
34	5	332	682	691	9	0	359	350	350
37	5	378	728	749	21	0	371	350	350
16	5	108	373	773	32	2	665	631	265
45	5	461	875	880	5	0	419	414	414
23	5	222	488	907	17	2	685	666	266
47	5	527	908	930	22	0	403	381	381
49	3	545	938	960	6	6	415	403	393
13	6	78	323	1040	19	8	962	935	245
41	6	415	814	1080	17	2	665	646	399
46	6	470	881	1117	10	2	647	635	411
5	7	20	120	1137	14	1	1117	1102	100
17	7	114	413	1146	20	2	1032	1010	299
40	7	413	803	1174	17	4	761	740	390
42	7	434	824	1180	12	1	746	733	390
19	8	170	442	1267	33	1	1097	1063	272
28	8	261	557	1355	24	3	1094	1067	296
18	9	115	426	1458	45	3	1343	1295	311
36	9	376	712	1516	47	1	1140	1092	336
25	7	244	501	1524	28	3	1280	1249	257
22	9	219	480	1547	34	4	1328	1290	261
24	9	225	496	1573	40	15	1348	1293	271
43	10	446	836	1612	37	5	1166	1124	390
1	7	0	1	1621	44	5	1621	1572	1
26	5	256	519	1632	28	5	1376	1343	263
31	12	284	592	1650	45	2	1366	1319	308
50	8	560	942	1653	36	4	1093	1053	382
48	12	536	931	1670	102	28	1134	1004	395
39	13	390	780	1710	44	2	1320	1274	390
7	10	23	167	1738	48	2	1715	1665	144
35	4	364	692	1782	79	7	1418	1332	328
44	4	457	841	1825	40	5	1368	1323	384
38	7	387	774	1839	68	10	1452	1374	387
32	6	285	645	1920	67	6	1635	1562	360
29	7	263	586	2105	87	17	1842	1738	323
10	11	57	248	2145	126	15	2088	1947	191
6	5	22	131	2159	61	8	2137	2068	109
33	20	294	670	2184	68	9	1890	1813	376
9	24	43	199	2211	51	1	2168	2116	156
21	5	196	464	2255	89	11	2059	1959	268
12	4	71	285	2334	116	22	2263	2125	214
4	29	11	43	2402	67	1	2391	2323	32
14	20	98	325	2409	84	4	2311	2223	227
3	35	9	39	2422	137	10	2413	2266	30
2	25	2	5	2461	175	9	2459	2275	3
0	0	0	0	2461	2	0	2461	2459	0
