id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
2	30	5	36	67	31	0	62	31	31
1	13	0	10	172	111	2	172	59	10
3	9	41	182	239	14	2	198	182	141
4	11	67	193	266	40	2	199	157	126
6	30	82	312	354	42	0	272	230	230
5	9	69	276	555	87	3	486	396	207
7	10	98	422	614	127	2	516	387	324
8	10	99	580	626	14	1	527	512	481
9	17	127	636	693	25	1	566	540	509
10	1	136	658	808	41	4	672	627	522
11	10	139	715	825	19	1	686	666	576
12	11	158	748	842	31	1	684	652	590
14	10	239	872	930	16	1	691	674	633
13	9	187	852	1040	43	4	853	806	665
16	11	275	1061	1134	37	1	859	821	786
15	2	266	884	1196	96	9	930	825	618
17	10	315	1155	1226	32	1	911	878	840
18	11	327	1236	1289	18	1	962	943	909
20	30	379	1316	1330	14	0	951	937	937
19	8	356	1250	1347	29	2	991	960	894
22	4	396	1373	1597	45	4	1201	1152	977
23	11	426	1386	1634	85	7	1208	1116	960
21	6	384	1357	1646	39	8	1262	1215	973
24	10	437	1656	1708	19	1	1271	1251	1219
25	6	440	1668	1944	75	6	1504	1423	1228
26	8	467	1731	2013	109	8	1546	1429	1264
28	11	497	2043	2104	26	2	1607	1579	1546
27	6	491	1967	2117	42	5	1626	1579	1476
29	11	503	2127	2175	10	1	1672	1661	1624
30	8	510	2141	2243	32	10	1733	1691	1631
0	0	0	0	2243	-16	0	2243	2259	0
